product_id;manufacturer;product_number;name;price;price_special;category;product_url;description;image_url;image_url_2;image_url_3;image_url_4;image_url_5;delivery_time;garancia;stock;ean;length;width;height;weight;Column1
2153;Votana;5904125499006;HC8516CN Scaun Alb cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2153-HC8516CN-Scaun-Alb-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/3/5/2153_1.jpg;https://hroveform.ro/data/gfx/pictures/large/3/5/2153_2.jpg;;;;6;12;20;5904125499006;40 cm;64 cm;90 cm;10 kg;
2154;Votana;5904125499013;HC8516CN Scaun Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2154-HC8516CN-Scaun-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/4/5/2154_1.jpg;https://hroveform.ro/data/gfx/pictures/large/4/5/2154_2.jpg;;;;6;12;20;5904125499013;40 cm;64 cm;90 cm;10 kg;
2155;Votana;5904125499020;HC8516CN Scaun Alb-Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2155-HC8516CN-Scaun-Alb-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/5/5/2155_1.jpg;https://hroveform.ro/data/gfx/pictures/large/5/5/2155_2.jpg;;;;6;12;20;5904125499020;40 cm;64 cm;90 cm;10 kg;
2158;Votana;5904125499051;HC8516CK Scaun Negru cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2158-HC8516CK-Scaun-Negru-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/8/5/2158_1.jpg;;;;;6;12;20;5904125499051;40 cm;64 cm;90 cm;10 kg;
2159;Votana;5904125499068;HC8516CK Scaun Alb cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2159-HC8516CK-Scaun-Alb-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/9/5/2159_1.jpg;;;;;6;12;20;5904125499068;40 cm;64 cm;90 cm;10 kg;
2160;Votana;5904125493813;HC8516CK Scaun Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2160-HC8516CK-Scaun-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/0/6/2160_1.jpg;;;;;6;12;20;5904125493813;40 cm;64 cm;90 cm;10 kg;
2161;Votana;5904125493790;HC8516CK Scaun Alb-Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2161-HC8516CK-Scaun-Alb-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/1/6/2161_1.jpg;;;;;6;12;20;5904125493790;40 cm;64 cm;90 cm;10 kg;
2164;Votana;5904125499099;HC8516CCROSS Scaun Negru cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2164-HC8516CCROSS-Scaun-Negru-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/4/6/2164_1.jpg;https://hroveform.ro/data/gfx/pictures/large/4/6/2164_2.jpg;;;;6;12;20;5904125499099;40 cm;64 cm;90 cm;10 kg;
2165;Votana;5904125499105;HC8516CCROSS Scaun Alb cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2165-HC8516CCROSS-Scaun-Alb-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/5/6/2165_1.jpg;https://hroveform.ro/data/gfx/pictures/large/5/6/2165_2.jpg;;;;6;12;20;5904125499105;40 cm;64 cm;90 cm;10 kg;
2166;Votana;5904125493820;HC8516CCROSS Scaun Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2166-HC8516CCROSS-Scaun-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/6/6/2166_1.jpg;https://hroveform.ro/data/gfx/pictures/large/6/6/2166_2.jpg;;;;6;12;20;5904125493820;40 cm;64 cm;90 cm;10 kg;
2167;Votana;5904125493806;HC8516CCROSS Scaun Alb-Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2167-HC8516CCROSS-Scaun-Alb-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/7/6/2167_1.jpg;https://hroveform.ro/data/gfx/pictures/large/7/6/2167_2.jpg;;;;6;12;20;5904125493806;40 cm;64 cm;90 cm;10 kg;
2170;Votana;5904125499136;HC8516N Scaun Negru cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2170-HC8516N-Scaun-Negru-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/0/7/2170_1.jpg;https://hroveform.ro/data/gfx/pictures/large/0/7/2170_2.jpg;;;;6;12;20;5904125499136;40 cm;64 cm;90 cm;10 kg;
2171;Votana;5904125499143;HC8516N Scaun Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2171-HC8516N-Scaun-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/1/7/2171_1.jpg;https://hroveform.ro/data/gfx/pictures/large/1/7/2171_2.jpg;;;;6;12;20;5904125499143;40 cm;64 cm;90 cm;10 kg;
2172;Votana;5904125499150;HC8516N Scaun Roz cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2172-HC8516N-Scaun-Roz-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/2/7/2172_1.jpg;https://hroveform.ro/data/gfx/pictures/large/2/7/2172_2.jpg;;;;6;12;20;5904125499150;40 cm;64 cm;90 cm;10 kg;
2173;Votana;5904125499167;HC8516K Scaun Negru cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2173-HC8516K-Scaun-Negru-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/3/7/2173_1.jpg;;;;;6;12;20;5904125499167;40 cm;64 cm;90 cm;10 kg;
2174;Votana;5904125493721;HC8516K Scaun Gri cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2174-HC8516K-Scaun-Gri-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/4/7/2174_1.jpg;;;;;6;12;20;5904125493721;40 cm;64 cm;90 cm;10 kg;
2175;Votana;5904125499174;HC8516K Scaun Roz cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2175-HC8516K-Scaun-Roz-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/5/7/2175_1.jpg;;;;;6;12;20;5904125499174;40 cm;64 cm;90 cm;10 kg;
2176;Votana;5904125499181;HC8516CROSS Scaun Negru cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2176-HC8516CROSS-Scaun-Negru-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/6/7/2176_1.jpg;https://hroveform.ro/data/gfx/pictures/large/6/7/2176_2.jpg;;;;6;12;20;5904125499181;40 cm;64 cm;90 cm;10 kg;
2178;Votana;5904125499198;HC8516CROSS Scaun Roz cu Baza Aurie;461,34;;Szék;https://hroveform.ro/product-rum-2178-HC8516CROSS-Scaun-Roz-cu-Baza-Aurie.html;"<p><span style=""font-size: 120%; line-height: 150%;"">Este tapi?at cu piele ecologică. Decorat cu nasturi de tapi?erie. Fotoliu de frizerie de cea mai bună calitate, care ar trebui incluse în fiecare salon de coafură. Scaunele confortabile ?i baza stabilă oferă un confort ridicat în timpul utilizării. Scaunele sunt disponibile în diferite culori, ceea ce ne oferă posibilitatea de a ajusta mobilierul la stilul interiorului. U?or de cură?at datorită tapi?ării cu piele ecologică. ?ezuturile sunt complet rotative, cu înălţime reglabilă. Bază de aur fac ca fotoliul să fie un accesoriu original în concordan?ă cu tendin?ele actuale de design interior. <br /><br /> - ajustarea înăl?imii pe piston pneumatic<br /> - ?ezut pivotant (360 de grade)<br />- bază aurie<br /> - ?ezut tapi?at cu piele artificială<br /> - înveli?ul de cauciuc de pe bază previne zgârierea podelei<br /> - fotoliile sunt noi<br /> - lă?imea ?ezutului - 64 cm<br /> - înăl?imea spătarului - 38 cm<br /> - înăl?imea min. a ?ezutului - 40 cm<br /> - înăl?imea max. a ?ezutului - 55cm </span></p>";https://hroveform.ro/data/gfx/pictures/large/8/7/2178_1.jpg;https://hroveform.ro/data/gfx/pictures/large/8/7/2178_2.jpg;;;;6;12;20;5904125499198;40 cm;64 cm;90 cm;10 kg;
